index,ENDTIME,EVENTS,FG2A,FG2M,FG3A,FG3M,GAMEDATE,GAMEID,NONSHOOTINGFOULSTHATRESULTEDINFTS,OFFENSIVEREBOUNDS,OPPONENT,PERIOD,SHOOTINGFOULSDRAWN,STARTSCOREDIFFERENTIAL,STARTTIME,STARTTYPE,TURNOVERS,DESCRIPTION,URL,HTM,VTM,team,TEAM_ID,Year,start_seconds,end_seconds,mid_seconds,opp_players_on,players_on,season,actionNumber,FREE_THROW_POINTS,ENDSCOREDIFFERENTIAL,match_confidence
60682,11:23,"MISS Ball 27' 3PT Jump Shot
Mobley REBOUND (Off:0 Def:1)
",0,0,1,0,2024-11-17,22400236,0,0,CLE,1,0,-2,11:42,Off Short Mid-Range Make,0,Mobley REBOUND (Off:0 Def:1),https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/10/fe78511a-fcbe-c5ba-f48d-14c4122fc105_960x540.mp4,CLE,CHA,CHA,1610612766,2024,18.0,37.0,27.5,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60681,11:23,"MISS Ball 27' 3PT Jump Shot
Mobley REBOUND (Off:0 Def:1)
",0,0,1,0,2024-11-17,22400236,0,0,CLE,1,0,-2,11:42,Off Short Mid-Range Make,0,MISS Ball 27' 3PT Jump Shot,https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/9/2955b4b3-bfbb-000e-d1e9-378a6a823f60_960x540.mp4,CLE,CHA,CHA,1610612766,2024,18.0,37.0,27.5,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60680,10:47,"MISS Williams 3' Cutting Layup Shot
Garland REBOUND (Off:0 Def:1)
",1,0,0,0,2024-11-17,22400236,0,0,CLE,1,0,-4,11:12,Off At Rim Make,0,Garland REBOUND (Off:0 Def:1),https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/15/dd47369f-65ff-cdf9-5937-7fb084fff6a0_960x540.mp4,CLE,CHA,CHA,1610612766,2024,48.0,73.0,60.5,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60679,10:47,"MISS Williams 3' Cutting Layup Shot
Garland REBOUND (Off:0 Def:1)
",1,0,0,0,2024-11-17,22400236,0,0,CLE,1,0,-4,11:12,Off At Rim Make,0,MISS Williams 3' Cutting Layup Shot,https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/13/8556ae5f-fb67-b018-f610-291138a64b5d_960x540.mp4,CLE,CHA,CHA,1610612766,2024,48.0,73.0,60.5,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60678,10:35,"Green 1' Running Reverse Layup (2 PTS) (Miller 1 AST)
",1,1,0,0,2024-11-17,22400236,0,0,CLE,1,0,-4,10:38,Off Corner 3 Miss,0,Green 1' Running Reverse Layup (2 PTS) (Miller 1 AST),https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/18/c2b32da1-5875-a1d0-a977-cfbc65f81d77_960x540.mp4,CLE,CHA,CHA,1610612766,2024,82.0,85.0,83.5,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60677,10:08,"Williams 25' 3PT Jump Shot (3 PTS) (Bridges 1 AST)
",0,0,1,1,2024-11-17,22400236,0,0,CLE,1,0,-2,10:15,Off Corner 3 Miss,0,Williams 25' 3PT Jump Shot (3 PTS) (Bridges 1 AST),https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/22/ea856ef9-bf98-77c9-27e9-ee742b510975_960x540.mp4,CLE,CHA,CHA,1610612766,2024,105.0,112.0,108.5,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60676,09:25,"MISS Ball 25' 3PT Step Back Jump Shot
Garland REBOUND (Off:0 Def:2)
",0,0,1,0,2024-11-17,22400236,0,0,CLE,1,0,-2,09:51,Off Arc 3 Make,0,MISS Ball 25' 3PT Step Back Jump Shot,https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/26/90c1425a-d693-baa6-93b3-ae345f482d9b_960x540.mp4,CLE,CHA,CHA,1610612766,2024,129.0,155.0,142.0,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60675,09:25,"MISS Ball 25' 3PT Step Back Jump Shot
Garland REBOUND (Off:0 Def:2)
",0,0,1,0,2024-11-17,22400236,0,0,CLE,1,0,-2,09:51,Off Arc 3 Make,0,Garland REBOUND (Off:0 Def:2),https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/27/43326d0a-99c7-698a-c4f7-3a65671175b7_960x540.mp4,CLE,CHA,CHA,1610612766,2024,129.0,155.0,142.0,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60674,09:04,"MISS Bridges 24' 3PT Jump Shot
Allen REBOUND (Off:0 Def:1)
",0,0,1,0,2024-11-17,22400236,0,0,CLE,1,0,-4,09:22,Off At Rim Make,0,MISS Bridges 24' 3PT Jump Shot,https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/30/122a05fb-80f1-280c-44a2-0068294bed46_960x540.mp4,CLE,CHA,CHA,1610612766,2024,158.0,176.0,167.0,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
60673,09:04,"MISS Bridges 24' 3PT Jump Shot
Allen REBOUND (Off:0 Def:1)
",0,0,1,0,2024-11-17,22400236,0,0,CLE,1,0,-4,09:22,Off At Rim Make,0,Allen REBOUND (Off:0 Def:1),https://videos.nba.com/nba/pbp/media/2024/11/17/0022400236/31/fcc15d17-4b96-037e-aac1-433945287a7d_960x540.mp4,CLE,CHA,CHA,1610612766,2024,158.0,176.0,167.0,1628970|1629684|1630163,1628386|1629636|1629660,2024-25,,,,
