game_id,action_number,status,description,url,cached
22400239,759,Success,T. Camara REBOUND (Off:1 Def:1),,False
22400239,761,Success,T. Camara REBOUND (Off:2 Def:1),,False
22400239,764,Success,Game End,,False
22401011,759,Success,B. Mathurin REBOUND (Off:5 Def:11),https://videos.nba.com/nba/pbp/media/2025/03/20/0022401011/759/bdca414f-630e-a607-e922-b9e5164a5f0a_320x180.mp4,False
22401011,761,Success,Game End,,False
22400718,761,Success,SUB out: M. Sasser,,False
22400718,759,Success,E. Mobley shooting personal FOUL (4 PF) (Cunningham 3 FT),https://videos.nba.com/nba/pbp/media/2025/02/05/0022400718/759/c7396435-a8d0-d855-2f24-7e92fdd144b9_320x180.mp4,False
22400718,763,Success,C. Cunningham Free Throw 2 of 3 (37 PTS),https://videos.nba.com/nba/pbp/media/2025/02/05/0022400718/763/2192bf66-7097-8f19-1bf5-bac72c581def_320x180.mp4,False
22400718,765,Success,SUB in: A. Thompson,,False
22400718,764,Success,SUB out: T. Hardaway Jr.,,False
22400718,766,Success,C. Cunningham Free Throw 3 of 3 (38 PTS),https://videos.nba.com/nba/pbp/media/2025/02/05/0022400718/766/2a33fe8b-f7fa-a696-ad06-3baccb84727a_320x180.mp4,False
22400718,767,Success,D. Garland 31' 3PT pullup (25 PTS),https://videos.nba.com/nba/pbp/media/2025/02/05/0022400718/767/3182151e-43af-f38a-beda-7cc38606e36d_320x180.mp4,False
22400718,769,Success,Period End,https://videos.nba.com/nba/pbp/media/2025/02/05/0022400718/769/61d45972-56a8-9934-3ea2-f5f1c9fc2ea5_320x180.mp4,False
22400718,770,Success,Game End,,False
22400725,759,Success,Game End,,False
22400985,797,Success,SUB out: J. Smith Jr.,,False
22400985,798,Success,SUB out: Q. Grimes,,False
22400985,799,Success,SUB out: A. Reese,,False
22400985,800,Success,SUB in: D. Brooks,,False
22400985,801,Success,SUB in: J. Hood-Schifino,,False
22400985,802,Success,SUB in: J. Edwards,,False
22400985,794,Success,SUB out: T. Eason,,False
22400985,795,Success,SUB in: J. Smith Jr.,,False
22400985,796,Success,SUB in: T. Eason,,False
22400985,775,Success,A. Sengun REBOUND (Off:7 Def:2),https://videos.nba.com/nba/pbp/media/2025/03/17/0022400985/775/491c3315-0cd3-7a60-edc1-2e62fd35038b_320x180.mp4,False
22400985,759,Success,MISS J. Smith Jr. 26' 3PT,https://videos.nba.com/nba/pbp/media/2025/03/17/0022400985/759/2ed1bfc1-6a57-550e-a84a-61c20e5d5291_320x180.mp4,False
